忌;1;き;忌避，忌中，禁忌
忌;2;いむ;忌む
忌;3;いまわしい;忌まわしい

汽;1;き;汽車，汽船，汽笛

奇;1;き;奇襲，奇数，珍奇;数奇屋（すきや）

祈;1;き;祈願，祈念
祈;いのる;祈る，祈り

季;1;き;季節，四季，雨季

紀;1;き;紀行，紀元，風紀

軌;1;き;軌道，広軌，常軌

既;1;き;既成，既婚，既往症
既;2;すでに;既に

記;1;き;記入，記号，伝記
記;2;しるす;記す

起;1;き;起立，起源，奮起
起;2;おきる;起きる，早起き
起;3;おこる;起こる;⇔ 興る
起;4;おこす;起こす;⇔ 興す

飢;1;き;飢餓
飢;2;うえる;飢える，飢え

鬼;1;き;鬼神，鬼才，餓鬼
鬼;2;おに;鬼，鬼ごっこ，赤鬼

帰;1;き;帰還，帰納，復帰
帰;2;かえる;帰る，帰り;⇔ 返る
帰;3;かえす;帰す;⇔ 返す

基;1;き;基礎，基準，基地
基;2;もと;基，基づく;⇔ 下，元，本
基;3;もとい;基
