管;1;かん;管理，管制，鉄管
管;2;くだ;管

関;1;かん;関節，関係，関する
関;2;せき;関，関取，関の山
関;3;かかわる;関わる，関わり

歓;1;かん;歓迎，歓声，交歓

監;1;かん	 監視，監督，総監

緩;1;かん;緩和，緩慢，緩急
緩;2;ゆるい;緩い
緩;3;ゆるやか;緩やかだ
緩;4;ゆるむ;緩む，緩み
緩;5;ゆるめる;緩める

憾;1;かん;遺憾
		 	 	
還;1;かん;還元，生還，返還

館;1;かん;館内，旅館，図書館
館;2;やかた;館

環;1;かん;環状，環境，循環

簡;1;かん;簡単，簡易，書簡

観;1;かん;観察，客観，壮観

韓;1;かん;韓国

艦;1;かん;艦船，艦隊，軍艦

鑑;1;かん;鑑賞，鑑定，年鑑
鑑;2;かんがみる;鑑みる

丸;1;がん;丸薬，弾丸，砲丸
丸;2;まる;丸，丸太，丸洗い
丸;3;まるい;丸い，丸み，丸さ;⇔ 円い
丸;4;まるめる;丸める
