階;1;かい;階段，階級，地階

塊;1;かい;塊状，山塊
塊;2;かたまり;塊

楷;1;かい;楷書

解;1;かい;解決，解禁，理解
解;2;げ;解脱，解熱剤，解毒剤
解;3;とく;解く;⇔ 溶く
解;4;とかす;解かす;⇔ 溶かす
解;5;とける;解ける;⇔ 溶ける

潰;1;かい;潰瘍
潰;2;つぶす;潰す
潰;3;つぶれる;潰れる
	 	 	 	 					
壊;1かい;壊滅，破壊，決壊
壊;2;こわす;壊す
壊;3;こわれる;壊れる

懐;1;かい;懐中，懐古，述懐
懐;2;ふところ;懐，懐手，内懐
懐;3;なつかしい;懐かしい
懐;4;なつかしむ;懐かしむ
懐;5;なつく;懐く
懐;6;なつける;懐ける

諧;1;かい;俳諧

貝;1;かい;貝，貝細工，ほら貝

外;1;がい;外出，海外，除外
外;2;げ;外科，外題，外道
外;3;そと;外，外囲い
外;4;ほか;外，その外;⇔ 他
外;5;はずす;外す，踏み外す
外;6;はずれる;外れる，町外れ

劾;1;がい;弾劾

害;1;がい;害悪，被害，損害
