損;1;そん;損失，欠損，破損
損;2;そこなう;損なう，見損なう
損;3;そこねる;損ねる

遜;1;そん;謙遜，不遜;［遜］＝許容字体，＊［（付）第２の１参照］

他;1;た;他国，自他，排他的
他;2;ほか;他，○○の他;⇔ 外

多;1;た;多少，多数，雑多
多;2;おおい;多い

汰;1;た;沙汰
	 	 	 	 	
打;1;だ;打撃，打破，乱打
打;2;うつ;打つ;⇔ 撃つ，討つ

妥;1;だ;妥当，妥結，妥協

唾;1;だ;唾液，唾棄;固唾（かたず）
唾;2;つば;唾，眉唾;「唾」は，「つばき」とも。

堕;1;だ;堕落
	 	 	 	 	
惰;1;だ;惰眠，惰気，怠惰
	 	 	 	 	
駄;1;だ;駄菓子，駄作，無駄
	 	 	 	 	
太;1;たい;太陽，太鼓，皇太子;太刀（たち）
太;2;た;丸太
太;3;ふとい;太い
太;4;ふとる;太る

対;1;たい;対立，絶対，反対
対;2;つい;対句，一対

体;1;たい;体格，人体，主体
体;2;てい;体裁，風体
体;3;からだ;体，体つき

耐;1;たい;耐久，耐火，忍耐
耐;2;たえる;耐える;⇔ 堪える
