
機;1;き;機械，機会，危機
機;2;はた;機，機織り

騎;1;き;騎士，騎馬，一騎当千

技;1;ぎ;技術，技師，特技
技;2;わざ;技;⇔;業

宜;1;ぎ;適宜，便宜

偽;1;ぎ;偽名，真偽，虚偽
偽;2;いつわる;偽る，偽り
偽;3;にせ;偽，偽物，偽札

欺;1;ぎ;詐欺
欺;2;あざむく;欺く

義;1;ぎ;義理，意義，正義

疑;1;ぎ;疑念，疑問，容疑
疑;2;うたがう;疑う，疑い，疑わしい

儀;1;ぎ;儀式，威儀，地球儀

戯;1;ぎ;戯曲，遊戯，児戯
戯;2;たわむれる;戯れる，戯れ

擬;1;ぎ;擬音，擬人法，模擬

犠;1;ぎ;犠牲，犠打

議;1;ぎ;議論，会議，異議

菊;1;きく;菊，菊花，白菊

吉;1;きち;吉日，吉例，大吉;「吉日」は，「きつジつ」とも。
吉;2;きつ;吉報，不吉

喫;1;きつ;喫煙，満喫，喫する

詰;1;きつ;詰問，難詰，面詰
詰;2;つめる;詰める，詰め物
詰;3;つまる;詰まる，行き詰まる
詰;4;つむ;詰む，詰み
