
寄;1;き;寄宿，寄贈，寄港;数寄屋（すきや）
寄;2;よる;寄る，近寄る，身寄り;最寄り（もより）
寄;3;よせる;寄せる，人寄せ;寄席（よせ）

規;1;き;規則，規律，定規

亀;1;き;亀裂
亀;2;かめ;亀

喜;1;き;喜劇，悲喜，歓喜
喜;2;よろこぶ;喜ぶ，喜び，喜ばしい

幾;1;き;幾何学
幾;2;いく;幾つ，幾ら，幾日

揮;1;き;揮発油，指揮，発揮

期;1;き;期間，期待，予期
期;2;ゴ;最期，この期に及んで

棋;1;き;棋士，棋譜，将棋

貴;1;き;貴重，貴下，騰貴
貴;2;たっとい;貴い;⇔;尊い
貴;3;とうとい;貴い;⇔;尊い
貴;4;たっとぶ;貴ぶ;⇔;尊ぶ
貴;5;とうとぶ;貴ぶ;⇔;尊ぶ

棄;1;き;棄権，放棄，遺棄

毀;1;き;毀損，毀誉

旗;1;き;旗手，旗艦，国旗
旗;2;はた;旗，旗色，手旗

器;1;き;器量，器用，陶器
器;2;うつわ;器

畿;1;き;畿内，近畿

輝;1;き;輝石，光輝
輝;2;かがやく;輝く，輝き，輝かしい
